ID;Name;Year;E-Score-1;S-Score-1;TRYear
1821;Science Applications International Corp;2016;15,35680751;18,55164319;70,8524758
1821;Science Applications International Corp;2017;16,64498141;24,60315985;-6,595185439
1823;Scripps Networks Interactive Inc;2009;12,12941176;6,302941176;63,80315467
1823;Scripps Networks Interactive Inc;2010;11,17525773;6,590206186;24,54036605
1823;Scripps Networks Interactive Inc;2011;14,4375;22,55528846;-13,75615978
1823;Scripps Networks Interactive Inc;2012;12,82242991;16,80841121;31,48832797
1823;Scripps Networks Interactive Inc;2013;14,79464286;18,21875;45,14398457
1823;Scripps Networks Interactive Inc;2014;15,18376068;15,77350427;-10,46605463
1823;Scripps Networks Interactive Inc;2015;16,35416667;12,82083333;-27,82099274
1823;Scripps Networks Interactive Inc;2016;13,36071429;17,34821429;32,67815388
1823;Scripps Networks Interactive Inc;2017;14,65693431;16,52007299;22,7533206
1824;Seaboard Corp;2016;7,569364162;6,852601156;34,37276198
1824;Seaboard Corp;2017;8,069518717;7,926470588;18,46259437
1825;Seacoast Banking Corporation of Florida;2017;9,244791667;18,42100694;13,45473517
1826;SEACOR Holdings Inc;2009;11,03424658;15,14383562;11,67163072
1826;SEACOR Holdings Inc;2010;10,83333333;16,60576923;47,50234114
1826;SEACOR Holdings Inc;2011;11,99411765;13,7;-18,07155543
1826;SEACOR Holdings Inc;2012;11,06179775;15,7247191;3,804891944
1826;SEACOR Holdings Inc;2013;10,82386364;16,125;37,53732885
1826;SEACOR Holdings Inc;2014;11,34065934;12,45879121;-15,78500908
1826;SEACOR Holdings Inc;2015;12,03157895;14,50789474;-29,31308483
1826;SEACOR Holdings Inc;2016;11,52336449;18,1588785;30,42261388
1826;SEACOR Holdings Inc;2017;13,06880734;14,23394495;19,15040898
1827;Sealed Air Corp;2014;23,98275862;10,68965517;34,52048294
1830;SeaWorld Entertainment Inc;2017;15,20987654;14,80709877;-31,62515917
1832;SEI Investments Co;2008;11,17088608;16,57911392;-66,07858449
1832;SEI Investments Co;2009;9,598837209;19,56686047;12,66750636
1832;SEI Investments Co;2010;13,45263158;19,34210526;36,37482011
1832;SEI Investments Co;2011;13,29017857;18,57142857;-26,68608921
1832;SEI Investments Co;2012;12,17567568;18,25225225;35,52315954
1832;SEI Investments Co;2013;11,78761062;20,93141593;46,1415113
1832;SEI Investments Co;2014;13,78512397;18,87396694;19,02634974
1832;SEI Investments Co;2015;18,66666667;23,55952381;27,56091579
1832;SEI Investments Co;2016;23,27419355;24,6016129;1,668188168
1832;SEI Investments Co;2017;23,26923077;24,21597633;41,75047986
1833;Select Income Reit;2016;10,75647668;13,26943005;38,04431988
1833;Select Income Reit;2017;10,02970297;14,88985149;10,43960305
1834;Select Medical Holdings Corp;2016;12,66049383;20,72222222;22,94944101
1834;Select Medical Holdings Corp;2017;14,04081633;20,84183673;23,87686564
1835;Selecta Biosciences Inc;2017;24,56626506;16,4623494;-18,075434
1836;Selective Insurance Group Inc;2016;13,58201058;16,25529101;29,93331259
1836;Selective Insurance Group Inc;2017;16,61502347;17,6971831;39,04269316
1837;SemGroup Corp;2016;17,80841121;12,77570093;69,65429337
1837;SemGroup Corp;2017;19,16055046;16,78899083;-19,13283238
1838;Sempra Energy;2008;19,42;19,63;-26,40642579
1838;Sempra Energy;2009;17,69230769;16,66346154;30,2251623
1838;Sempra Energy;2010;18,66666667;25,69444444;-2,832432029
1838;Sempra Energy;2011;18,66071429;24,99107143;9,500807245
1838;Sempra Energy;2012;18,55357143;27,125;30,67015122
1838;Sempra Energy;2013;18,625;22,58928571;26,95278621
1838;Sempra Energy;2014;18,01724138;24,22413793;28,25625496
1838;Sempra Energy;2015;23,66666667;25,44166667;-17,52213019
1838;Sempra Energy;2016;28,71428571;27,78571429;15,59777157
1838;Sempra Energy;2017;28,88888889;26,48611111;12,43563438
1839;Semtech Corp;2017;9,516129032;12,41129032;10,91079395
1840;Senior Housing Properties Trust;2010;9,527027027;11,76351351;10,27852675
1840;Senior Housing Properties Trust;2011;3,285714286;11,75;12,38496436
1840;Senior Housing Properties Trust;2012;5,743589744;11,61538462;17,11082221
1840;Senior Housing Properties Trust;2013;6,182926829;9,457317073;-0,460799016
1840;Senior Housing Properties Trust;2014;7,211111111;9,711111111;9,191340888
1840;Senior Housing Properties Trust;2015;7,269230769;8,346153846;-32,06789322
1840;Senior Housing Properties Trust;2016;9,62962963;11,7037037;40,41309341
1840;Senior Housing Properties Trust;2017;10,44387755;12,51530612;11,32855339
1841;Senseonics Holdings Inc;2017;11,06927711;11,54668675;26,24870493
1842;Sensient Technologies Corp;2016;19,04464286;18,81994048;23,80382994
1842;Sensient Technologies Corp;2017;21,51381215;21,44475138;-4,657913622
1844;Seritage Growth Properties;2016;12,01069519;15,2513369;13,93960484
1844;Seritage Growth Properties;2017;12,06744186;19,54767442;-5,759267837
1845;Service Corporation International;2010;7,641025641;14,43589744;5,89126803
1845;Service Corporation International;2011;7,693877551;13,67857143;30,7552892
1845;Service Corporation International;2012;6,601851852;14,80555556;27,64870698
1845;Service Corporation International;2013;6,175925926;13,55092593;28,09551491
1846;Servicemaster Global Holdings Inc;2016;13,55483871;18,30483871;1,14656962
1846;Servicemaster Global Holdings Inc;2017;13,14201183;17,68343195;41,01328894
1847;ServiceNow Inc;2014;6,523622047;10,11811024;39,19903943
1847;ServiceNow Inc;2015;7,520979021;11,52972028;30,81691643
1847;ServiceNow Inc;2016;9,215962441;13,88262911;-2,719262031
1847;ServiceNow Inc;2017;10,80111524;13,88197026;63,19591219
1848;ServisFirst Bancshares Inc;2016;9,97716895;11,00913242;59,61841947
1848;ServisFirst Bancshares Inc;2017;12,41145833;13,86545139;16,08844595
1849;Shake Shack Inc;2016;9,231481481;18,91820988;0,730277941
1849;Shake Shack Inc;2017;10,02319588;20,89690722;27,18925453
1850;Shenandoah Telecommunications Co;2016;6,02866242;10,29458599;40,90378447
1850;Shenandoah Telecommunications Co;2017;6,41509434;13,03930818;23,98958387
1851;Sherwin-Williams Co;2008;13,47560976;22,42378049;13,75392705
1851;Sherwin-Williams Co;2009;10,87078652;15,37078652;5,041815315
1851;Sherwin-Williams Co;2010;11,50990099;16,51237624;38,20351545
1851;Sherwin-Williams Co;2011;14,9;22,776;10,97357985
1851;Sherwin-Williams Co;2012;24,33461538;19,24038462;63,05461194
1851;Sherwin-Williams Co;2013;24,9738806;18,68656716;17,25278736
1851;Sherwin-Williams Co;2014;24,35144928;20,11231884;36,87983743
1851;Sherwin-Williams Co;2015;25,60283688;18,14716312;2,700309721
1851;Sherwin-Williams Co;2016;26,02380952;17,2485119;5,280411675
1851;Sherwin-Williams Co;2017;24,6160221;19,91298343;44,31750167
1853;Shutterfly Inc;2016;10,50704225;15,52992958;17,91907376
1853;Shutterfly Inc;2017;11,55454545;15,1969697;4,576645225
1854;Shutterstock Inc;2016;5,15;8,691071429;44,2537991
1854;Shutterstock Inc;2017;5,127737226;11,38138686;18,73938973
1855;Signature Bank;2016;10,33333333;16,26369863;1,307222517
1855;Signature Bank;2017;12,953125;15,94878472;-11,83014004
1856;Silgan Holdings Inc;2011;3,739130435;7,141304348;13,3318524
1856;Silgan Holdings Inc;2012;3,057692308;6,605769231;12,31348851
1856;Silgan Holdings Inc;2013;2,74137931;7,517241379;17,39273711
1856;Silgan Holdings Inc;2014;2,951612903;5,725806452;18,33799025
1856;Silgan Holdings Inc;2015;2,985294118;5,632352941;1,09567847
1856;Silgan Holdings Inc;2016;3,592105263;3,756578947;-4,293227923
1856;Silgan Holdings Inc;2017;3,152777778;2,215277778;17,79002613
1857;Silicon Laboratories Inc;2012;20,05208333;20,19791667;-3,930099245
1857;Silicon Laboratories Inc;2013;18,52688172;17,86021505;5,496635018
1858;Simmons First National Corp;2016;6,689497717;12,78424658;26,52656494
1858;Simmons First National Corp;2017;8,515625;9,219618056;-7,666543441
1859;Simon Property Group Inc;2008;21,93220339;27,22881356;-22,8729549
1859;Simon Property Group Inc;2009;13,40298507;24,60820896;69,35526782
1859;Simon Property Group Inc;2010;11,20987654;23,63580247;26,36542272
1859;Simon Property Group Inc;2011;18,14130435;19,46467391;35,20641594
1860;Simpson Manufacturing Co Inc;2016;16,72368421;15,75657895;30,84058204
1860;Simpson Manufacturing Co Inc;2017;18,55;18,9125;47,61444143
1861;Sinclair Broadcast Group Inc;2016;8,217857143;9,091071429;10,23468767
1861;Sinclair Broadcast Group Inc;2017;9,408759124;15,4689781;16,1382943
1862;Sirius XM Holdings Inc;2008;13,88961039;14,68181818;-250,3044202
1862;Sirius XM Holdings Inc;2009;12,69411765;13,03823529;222,5349802
1862;Sirius XM Holdings Inc;2010;12,28865979;8,780927835;133,0495328
1862;Sirius XM Holdings Inc;2011;12,44230769;9,401442308;11,81734347
1862;Sirius XM Holdings Inc;2012;10,80373832;10,22897196;55,45713702
1862;Sirius XM Holdings Inc;2013;10,98214286;11,25446429;19,33574032
1862;Sirius XM Holdings Inc;2014;10,67948718;11,63675214;3,412509825
1862;Sirius XM Holdings Inc;2015;11,84166667;11,4875;14,32727671
1862;Sirius XM Holdings Inc;2016;11,73214286;10,09107143;13,4145876
1862;Sirius XM Holdings Inc;2017;12,21167883;10,94343066;18,80310367
1864;Six Flags Entertainment Corp;2016;12,56481481;12,87191358;16,59393419
1864;Six Flags Entertainment Corp;2017;13,17783505;19,70103093;17,71597347
1865;SJW Group;2017;19,15789474;10,82894737;16,94078969
1866;Skechers USA Inc;2016;6,607142857;11,79464286;-16,64487713
1866;Skechers USA Inc;2017;7,025;12,71666667;49,20932368
1867;SkyWest Inc;2016;4,62295082;4,045081967;78,28975218
1867;SkyWest Inc;2017;4,204545455;3,261363636;43,96258088
1870;Sleep Number Corp;2017;7,947368421;14,18421053;66,32187102
1871;SM Energy Co;2009;7,113207547;11,15566038;59,93894773
1871;SM Energy Co;2010;7,207386364;10,109375;61,41331088
1871;SM Energy Co;2011;9,313432836;13,09328358;35,93597875
1871;SM Energy Co;2012;9,285353535;14,25126263;-22,96942826
1871;SM Energy Co;2013;8,689054726;17,34825871;48,89534578
1871;SM Energy Co;2014;9,778037383;18,72429907;-64,18272018
1871;SM Energy Co;2015;10,05605381;16,28811659;-35,69904516
1871;SM Energy Co;2016;13,40283401;19,94433198;137,2942428
1871;SM Energy Co;2017;13,53586498;18,25316456;-24,44539852
1873;Snap-On Inc;2008;7,676229508;18,75204918;12,80067533
1873;Snap-On Inc;2009;7,676229508;18,75204918;15,65786499
1873;Snap-On Inc;2010;13,74113475;23,18085106;34,86257668
1873;Snap-On Inc;2012;13,86934673;25,47236181;49,65425848
1873;Snap-On Inc;2013;12,3919598;22,00628141;37,83218024
1873;Snap-On Inc;2014;12,33830846;23,64054726;27,71501517
1873;Snap-On Inc;2015;12,33830846;23,64054726;26,56745028
1873;Snap-On Inc;2016;13,19362745;23,28063725;1,472099418
1873;Snap-On Inc;2017;17,92934783;25,2182971;8,029473663
1874;Snyder's-Lance Inc;2017;6,50802139;9,295454545;35,56822998
1875;Sonic Automotive Inc;2017;13,08181818;11,02727273;-8,748946396
1877;Sonoco Products Co;2009;20,23809524;22,72619048;28,28681057
1877;Sonoco Products Co;2010;16,9375;22,44791667;19,68693666
1877;Sonoco Products Co;2011;23,39130435;27,09782609;4,557962354
1877;Sonoco Products Co;2012;23,98076923;28,34615385;-5,759182562
1877;Sonoco Products Co;2013;19,98275862;28,74137931;37,69001496
1877;Sonoco Products Co;2014;20;26,7983871;11,76586985
1877;Sonoco Products Co;2015;23,98529412;30,44117647;-2,866640221
1877;Sonoco Products Co;2016;23,03947368;29,375;30,54970058
1877;Sonoco Products Co;2017;22,58333333;28,40972222;4,243282102
1878;Sotheby's;2016;8,183098592;11,13556338;47,82883044
1878;Sotheby's;2017;9,081818182;11,12424242;32,43431041
1879;South Jersey Industries Inc;2016;23,34375;20,65625;45,05366069
1879;South Jersey Industries Inc;2017;27,16666667;20,88461538;1,810631179
1880;South State Corp;2016;6,936073059;9,021689498;25,52768761
1880;South State Corp;2017;8,453125;8,108506944;-1,752282913
1882;Southern Copper Corp;2009;19,31132075;22,16352201;67,21583263
1882;Southern Copper Corp;2010;20,24120603;23,98869347;50,56141927
1882;Southern Copper Corp;2011;23,51992754;23,7817029;-42,48163174
1882;Southern Copper Corp;2012;22,26241135;21,96897163;35,02082601
1882;Southern Copper Corp;2013;22,24744027;17,16723549;-25,58655709
1882;Southern Copper Corp;2014;22,21380471;22,21801347;3,45544927
1882;Southern Copper Corp;2015;22,34228188;22,1954698;-6,177049591
1882;Southern Copper Corp;2016;22,26058632;22,81270358;22,60769156
1882;Southern Copper Corp;2017;22,11386139;21,12871287;44,99735376
1883;Southern National Bancorp of Virginia Inc;2017;9,682291667;12,36111111;3,271384579
1884;Southside Bancshares Inc;2017;13,703125;8,087673611;-7,607619173
1885;Southwest Airlines Co;2008;19,18181818;23,89772727;-22,37679522
1885;Southwest Airlines Co;2009;22,33333333;25,38888889;30,61336459
1885;Southwest Airlines Co;2010;22,171875;23,390625;17,22388485
1885;Southwest Airlines Co;2011;24,6;24,59444444;-41,81675698
1885;Southwest Airlines Co;2012;25,34444444;29,84444444;22,79210925
1885;Southwest Airlines Co;2013;23,51041667;25,54166667;64,99521263
1885;Southwest Airlines Co;2014;23,52040816;27,5;87,64682983
1885;Southwest Airlines Co;2015;21,93877551;27,29591837;3,891652152
1885;Southwest Airlines Co;2016;23,54918033;27,31147541;21,12303733
1885;Southwest Airlines Co;2017;22,26515152;27,70075758;31,11878201
1886;Southwest Gas Holdings Inc;2016;5,453125;12,6484375;37,03092066
1886;Southwest Gas Holdings Inc;2017;8,346153846;11,28205128;10,89634957
1887;Southwestern Energy Co;2008;14;15,97149123;28,79914664
1887;Southwestern Energy Co;2009;14,72955975;18,74685535;49,51311247
1887;Southwestern Energy Co;2010;15,03977273;22,24289773;-25,8429377
1887;Southwestern Energy Co;2011;15,43283582;23,68034826;-9,788809643
1887;Southwestern Energy Co;2012;14,06060606;21,20075758;7,74286538
1887;Southwestern Energy Co;2013;19,0920398;18,54228856;17,72741257
1887;Southwestern Energy Co;2014;20,09813084;18,53738318;-30,66683128
1887;Southwestern Energy Co;2015;21,73766816;19,6603139;-117,3301463
1887;Southwestern Energy Co;2016;23,51619433;18,74595142;90,39882929
1887;Southwestern Energy Co;2017;22,69198312;16,24472574;-56,84880552
1888;SP Plus Corp;2017;5,142045455;14,07102273;31,5868882
1889;Spark Energy Inc;2017;3,838509317;10,8431677;-9,901906452
1890;Spark Therapeutics Inc;2016;13,55113636;13,14488636;30,77949484
1890;Spark Therapeutics Inc;2017;13,45481928;15,30572289;21,56489716
1891;Spartan Motors Inc;2017;10,26865672;14,8880597;63,95504664
1894;Spectrum Pharmaceuticals Inc;2017;18,80421687;9,715361446;188,0222028
1897;Spirit AeroSystems Holdings Inc;2009;10,046875;14,171875;78,54275079
1897;Spirit AeroSystems Holdings Inc;2010;5,444444444;17,50694444;7,052571843
1897;Spirit AeroSystems Holdings Inc;2011;7,078947368;14,74342105;6,419555142
1897;Spirit AeroSystems Holdings Inc;2012;8,06097561;18,44512195;-7,482137021
1897;Spirit AeroSystems Holdings Inc;2013;11,65853659;20,48170732;74,25506178
1897;Spirit AeroSystems Holdings Inc;2014;12,2195122;16,84756098;29,51945029
1897;Spirit AeroSystems Holdings Inc;2015;11,42682927;21,93292683;16,90674231
1897;Spirit AeroSystems Holdings Inc;2016;14,88333333;24,7125;17,55714496
1897;Spirit AeroSystems Holdings Inc;2017;16,08730159;21,1547619;45,04201274
1898;Spirit Airlines Inc;2016;5,409836066;14,00409836;40,23793888
1898;Spirit Airlines Inc;2017;4,931818182;9,503787879;-17,52654316
1899;Spirit Realty Capital Inc;2016;12,52406417;10,45989305;19,08309708
1899;Spirit Realty Capital Inc;2017;12,29069767;18,65465116;-4,704424027
1900;Splunk Inc;2015;8,192307692;5,215034965;0,29146309
1900;Splunk Inc;2016;9,497652582;18,62676056;-6,948818118
1900;Splunk Inc;2017;10,9795539;18,52137546;56,00146116
1903;SPS Commerce Inc;2016;2,078680203;11,25507614;12,33844727
1903;SPS Commerce Inc;2017;2,310344828;13,01185345;-30,61873131
1904;SPX Corp;2008;5,31557377;17,47131148;-57,75681819
1904;SPX Corp;2009;4,592198582;12,46985816;19,34932267
1904;SPX Corp;2010;4,50931677;11,7810559;32,43432651
1904;SPX Corp;2011;7,165816327;16,99362245;-5,612420341
1904;SPX Corp;2012;6,572864322;13,27135678;21,88285533
1904;SPX Corp;2013;8,743718593;10,07286432;38,7674693
1904;SPX Corp;2014;7,800995025;8,100746269;-8,651712312
1904;SPX Corp;2015;7,786764706;9,734068627;-75,91388846
1904;SPX Corp;2016;4,44214876;10,27376033;109,1742289
1904;SPX Corp;2017;7,84057971;11,98550725;32,88729976
1905;SPX FLOW Inc;2016;5,334710744;13,69421488;26,83939422
1905;SPX FLOW Inc;2017;9,085144928;13,00724638;43,58421219
1906;Square Inc;2016;11,46948357;12,75586854;35,98605794
1906;Square Inc;2017;14,05762082;14,00092937;111,1940454
1907;SRC Energy Inc;2016;8,4048583;4,405870445;13,99966195
1907;SRC Energy Inc;2017;8,991561181;5,310126582;12,21258078
1909;St. Joe Co;2008;15,61267606;15,64084507;-23,76675094
1909;St. Joe Co;2009;10,05063291;15,15189873;31,33291059
1909;St. Joe Co;2010;8,404761905;13,57738095;-21,52463626
1909;St. Joe Co;2011;9,146341463;12;-37,22149059
1909;St. Joe Co;2012;9,624031008;11,02906977;44,32045241
1909;St. Joe Co;2013;9,079861111;11,42881944;-22,08019895
1909;St. Joe Co;2014;9,198051948;11,01623377;0,692838415
1909;St. Joe Co;2015;11,71345029;13,05847953;5,364763498
1909;St. Joe Co;2016;12,1865285;10,33419689;9,503270629
1909;St. Joe Co;2017;12,94059406;14,63242574;-5,174000724
1910;STAAR Surgical Co;2017;5,5625;9,891544118;44,32821068
1911;STAG Industrial Inc;2016;5,968911917;18,07772021;38,45988273
1911;STAG Industrial Inc;2017;5,455445545;13,62252475;21,19379714
1912;Stamps.Com Inc;2016;6,556338028;11,70070423;21,79015179
1912;Stamps.Com Inc;2017;7,551515152;10,38939394;65,46812944
1913;Standard Motor Products Inc;2017;8,917910448;16,11753731;-14,40236263
1914;Standex International Corp;2017;3,221014493;14,04347826;18,21741202
1915;Stanley Black & Decker Inc;2008;4,922131148;21,68442623;-19,51774152
1915;Stanley Black & Decker Inc;2009;4,922131148;21,68442623;42,48289194
1915;Stanley Black & Decker Inc;2010;8,734042553;21,08156028;32,16597645
1915;Stanley Black & Decker Inc;2012;15,87939698;27,25125628;14,30879682
1915;Stanley Black & Decker Inc;2013;19,46482412;26,56030151;12,91947791
1915;Stanley Black & Decker Inc;2014;19,74129353;24,47885572;22,29614215
1915;Stanley Black & Decker Inc;2015;19,74129353;24,47885572;17,28515808
1915;Stanley Black & Decker Inc;2016;17,66176471;22,27083333;11,15984015
1915;Stanley Black & Decker Inc;2017;16,70289855;19,62681159;44,92430227
1917;Starwood Property Trust Inc;2016;8,609625668;11,57219251;21,74811123
1917;Starwood Property Trust Inc;2017;10,44883721;11,80813953;6,400504314
1918;State Auto Financial Corp;2017;11,32629108;10,26056338;9,458738923
1919;State Bank Financial Corp;2017;9,703125;14,83767361;9,61397447
1920;State Street Corp;2008;30,13924051;30,94936709;-59,08883821
1920;State Street Corp;2009;30,48255814;28,19767442;32,62789626
1920;State Street Corp;2010;30,84210526;31,64736842;7,687255148
1920;State Street Corp;2011;32,34821429;31,640625;-8,310638464
1920;State Street Corp;2012;32,48198198;32,63513514;20,84298109
1920;State Street Corp;2013;31,82300885;32,92920354;46,1169968
1920;State Street Corp;2014;31,7231405;31,68181818;10,18849447
1920;State Street Corp;2015;29,29365079;29,66865079;-15,09319708
1920;State Street Corp;2016;30,46774194;32,01612903;23,16473911
1920;State Street Corp;2017;31,12426036;30,85946746;23,78342807
1921;Steel Dynamics Inc;2008;9,943298969;8,548969072;-68,95959572
1921;Steel Dynamics Inc;2009;8,952830189;7,639937107;55,43191008
1921;Steel Dynamics Inc;2010;9,309045226;6,636934673;8,199244031
1921;Steel Dynamics Inc;2011;10,66123188;6,757246377;-31,80098258
1921;Steel Dynamics Inc;2012;9,583333333;6,725177305;13,29606875
1921;Steel Dynamics Inc;2013;11,03071672;7,161262799;41,54856587
1921;Steel Dynamics Inc;2014;11,17676768;7,613636364;9,793851383
1921;Steel Dynamics Inc;2015;14,41107383;12,78104027;-8,591662968
1921;Steel Dynamics Inc;2016;14,49511401;11,18892508;80,42212007
1921;Steel Dynamics Inc;2017;14,56435644;12,40264026;12,99436109
1923;Stepan Co;2016;8,931547619;14,74107143;51,4514832
1923;Stepan Co;2017;9,903314917;19,41022099;-1,137392636
1924;Stericycle Inc;2014;13,84701493;18,62686567;17,55712593
1924;Stericycle Inc;2015;15,0106383;15,12588652;-9,509331812
1925;Sterling Bancorp;2016;9,374429224;13,2956621;47,34857512
1925;Sterling Bancorp;2017;12,43229167;10,92100694;5,073320884
1926;Steven Madden Ltd;2016;5,964285714;13,00892857;18,10664199
1926;Steven Madden Ltd;2017;6,625;12,82916667;26,12362368
1927;Stewart Information Services Corp;2017;7,298122066;10,48591549;1,767094353
1928;Stifel Financial Corp;2016;7,590322581;19,54354839;24,36962171
1928;Stifel Financial Corp;2017;7,482248521;13,49408284;24,58276424
1929;Stock Yards Bancorp Inc;2017;9,161458333;11,88628472;-20,11051058
1930;Stoneridge Inc;2017;2,559701493;6,154850746;33,71758706
1931;STORE Capital Corp;2016;11,81818182;18,07486631;14,47741067
1931;STORE Capital Corp;2017;11,95581395;18,35697674;11,92369345
1933;Strayer Education Inc;2010;8,673469388;7,147959184;-27,94956336
1933;Strayer Education Inc;2011;8,157407407;4,805555556;-36,00195863
1933;Strayer Education Inc;2012;7,731481481;4,662037037;-35,72521119
1933;Strayer Education Inc;2013;7,631578947;3,951754386;-64,36961638
1933;Strayer Education Inc;2014;7,868852459;3,975409836;86,27974573
1933;Strayer Education Inc;2015;8,765625;4,06640625;-22,43135293
1933;Strayer Education Inc;2016;10,22727273;5,211038961;42,5756642
1933;Strayer Education Inc;2017;9,862068966;7,931034483;9,216624299
1934;Stryker Corp;2008;6,295918367;13,09693878;-53,77248048
1934;Stryker Corp;2009;9,3125;22,58482143;29,41714448
1934;Stryker Corp;2010;22,7734375;22,5703125;8,439434549
1934;Stryker Corp;2011;21,94776119;21,85820896;-4,88270715
1934;Stryker Corp;2012;20,890625;15,21875;14,96430759
1934;Stryker Corp;2013;22,01587302;15,10714286;31,57873816
1934;Stryker Corp;2014;12,33333333;16,99603175;27,54061766
1934;Stryker Corp;2015;10,58461538;11,48846154;-3,562938914
1934;Stryker Corp;2016;13,43434343;17,79292929;28,1597044
1934;Stryker Corp;2017;15,88970588;20,59375;29,68749973
1935;Sturm Ruger & Company Inc;2016;4,875;5,5;-5,451343153
1935;Sturm Ruger & Company Inc;2017;4,888888889;6,067460317;15,64215857
1936;Summit Hotel Properties Inc;2017;6,891752577;14,12628866;-0,068801153
1938;Sun Communities Inc;2016;6,812834225;12,96256684;18,89549255
1938;Sun Communities Inc;2017;6,374418605;13,70581395;25,11760723
1939;Sun Hydraulics Corp;2017;10,02536232;4,472826087;58,45071202
1940;SunCoke Energy Inc;2017;7,04950495;9,103960396;1,661149023
1941;Sundance Energy Australia Ltd;2013;6,42039801;8,7960199;33,88479227
1941;Sundance Energy Australia Ltd;2014;7,086448598;10,36214953;-43,44127589
1941;Sundance Energy Australia Ltd;2015;6,988789238;14,77690583;-84,59506649
1941;Sundance Energy Australia Ltd;2016;7,384615385;11,75809717;97,94423791
1941;Sundance Energy Australia Ltd;2017;7,067510549;10,64345992;-82,87120628
1942;SunPower Corp;2009;6,777777778;18,13888889;-24,91383017
1942;SunPower Corp;2010;6,777777778;18,13888889;-49,58203273
1942;SunPower Corp;2014;24,88095238;26,08333333;-1,545690968
1942;SunPower Corp;2015;23,52380952;22,54761905;30,08766763
1943;Sunrun Inc;2017;8,04;8,06;18,77390331
1944;Sunstone Hotel Investors Inc;2016;8,682098765;10,19907407;32,61129909
1944;Sunstone Hotel Investors Inc;2017;10,04639175;10,49742268;12,43967371
1945;SunTrust Banks Inc;2008;6,906779661;19,53531073;-47,61840882
1945;SunTrust Banks Inc;2009;8,115044248;16;-3,014250797
1945;SunTrust Banks Inc;2010;10,04007634;20,1269084;48,38933022
1945;SunTrust Banks Inc;2011;10,06953642;22,76407285;-47,65917838
1945;SunTrust Banks Inc;2012;9,658064516;21,14032258;55,95200135
1945;SunTrust Banks Inc;2013;14,26910828;21,67038217;22,8911904
1945;SunTrust Banks Inc;2014;13,87383178;23,09579439;16,10877396
1945;SunTrust Banks Inc;2015;13,10895522;21,15149254;6,438815557
1945;SunTrust Banks Inc;2016;15,48630137;22,47488584;30,81453462
1945;SunTrust Banks Inc;2017;11,68229167;24,23611111;14,60762294
1947;Superior Energy Services Inc;2009;11,52739726;19,02739726;50,07039247
1947;Superior Energy Services Inc;2010;11,14102564;17,75320513;51,53767761
1947;Superior Energy Services Inc;2011;12,13529412;18,48823529;-12,04215576
1947;Superior Energy Services Inc;2012;11,73595506;18,10674157;-19,42431842
1947;Superior Energy Services Inc;2013;11,23295455;16,00568182;24,96997451
1947;Superior Energy Services Inc;2014;11,67032967;16,48076923;-16,39056644
1947;Superior Energy Services Inc;2015;12,53684211;16,92894737;-23,21204466
1947;Superior Energy Services Inc;2016;13,20560748;17,94392523;37,63250811
1947;Superior Energy Services Inc;2017;14,05963303;15,06422018;-34,16196633
1948;Supernus Pharmaceuticals Inc;2017;11,23394495;5,95412844;69,94356743
1950;Surgery Partners Inc;2017;16,6122449;20,35204082;16,0610962
1952;SVB Financial Group;2016;10,27853881;17,35958904;45,40774227
1952;SVB Financial Group;2017;15,77690972;20,41666667;26,54963648
1953;Sykes Enterprises Inc;2017;12,13011152;16,25836431;15,79863068
1955;Synaptics Inc;2017;10,13559322;8,233050847;-24,02206904
1957;Synchrony Financial;2015;9,171641791;15,24179104;2,840514574
1957;Synchrony Financial;2016;11,0456621;16,23116438;25,04165815
1957;Synchrony Financial;2017;13,47395833;17,7578125;8,740461025
1958;Syneos Health Inc;2016;13,82386364;22,74147727;21,36739222
1958;Syneos Health Inc;2017;16,34638554;25,81626506;0,276882846
1959;Synergy Pharmaceuticals Inc;2017;15,5873494;18,93222892;-66,18058835
1961;Synopsys Inc;2008;14,54;11,81333333;-34,96474815
1961;Synopsys Inc;2011;6,128712871;15,30940594;4,097228088
1961;Synopsys Inc;2012;5,394736842;15,7127193;16,61705976
1961;Synopsys Inc;2013;4,977876106;15,78982301;24,13653933
1961;Synopsys Inc;2014;5,168103448;17,32758621;8,84059512
1962;Synovus Financial Corp;2008;6,5;11,8799435;3,603702132
1962;Synovus Financial Corp;2009;7,026548673;12,90265487;-106,4049272
1962;Synovus Financial Corp;2010;6,650763359;13,72996183;42,54848645
1962;Synovus Financial Corp;2011;6,533112583;13,9031457;-53,64040685
1962;Synovus Financial Corp;2012;6,6;13,08870968;65,41761573
1962;Synovus Financial Corp;2013;5,953821656;12,26592357;43,5494866
1962;Synovus Financial Corp;2014;5,841121495;11,86682243;8,50864616
1962;Synovus Financial Corp;2015;5,98358209;14,12164179;22,9229158
1962;Synovus Financial Corp;2016;7,593607306;14,19063927;28,68188047
1962;Synovus Financial Corp;2017;9,640625;17,57378472;15,01121824
1964;Syros Pharmaceuticals Inc;2017;3,637614679;14,52752294;16,43789414
1966;Systemax Inc;2017;10,75454545;6,415151515;157,1080858
1967;T. Rowe Price Group Inc;2008;13,13513514;9,206081081;-43,07440973
1967;T. Rowe Price Group Inc;2009;10,56329114;18,45253165;49,28129383
1967;T. Rowe Price Group Inc;2015;24,96280992;27,56818182;-14,04318984
