ID;NAME;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRYEAR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
1569;Paccar Inc;2007;Machinery, Tools, Heavy Vehicles, Trains & Ships;35.73371024;17.0942623;11.20901639;7.430431548;-13.87665198;-4.826942793;3.734439834;7.18006795;13.22971494;-21.65199476;0.549844609;2.808619538;-11.30980028;-23.43545431;-0.321888412;2.978867221;-44.94117843;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
1569;Paccar Inc;2008;Machinery, Tools, Heavy Vehicles, Trains & Ships;31.22193088;14.62765957;14.13652482;2.457746479;-7.727272727;-4.954977564;2.752293578;41.08280255;-15.2481777;8.911222781;6.582589972;4.653698108;2.724053391;-0.795544948;-0.655590684;-2.184466019;35.14063074;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
1569;Paccar Inc;2009;Machinery, Tools, Heavy Vehicles, Trains & Ships;33.89998868;16.91614907;13.87732919;3.106510417;-0.661703888;0.591052949;22.60254597;6.137348848;-11.68355956;-2.756097561;14.92350138;-10.35732403;17.63987295;6.458982347;5.316298324;7.169360404;55.38027813;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
1569;Paccar Inc;2010;Machinery, Tools, Heavy Vehicles, Trains & Ships;37.95837856;17.53826531;18.12882653;2.291286727;-1.619644723;-8.346414471;4.428485937;2.351127385;-5.630500772;3.316481294;-16.20669407;-11.68007181;-11.28016789;27.85334122;-7.781735584;-5.864005292;-30.45979877;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
1569;Paccar Inc;2011;Machinery, Tools, Heavy Vehicles, Trains & Ships;42.16961989;22.42713568;15.77889447;3.963589744;17.9610355;3.603452679;1.782221256;-8.263933376;-12.09657577;3.567653277;2.092370503;0.235582413;1.637887252;8.282323548;1.872179206;4.734217882;25.40841437;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1569;Paccar Inc;2012;Machinery, Tools, Heavy Vehicles, Trains & Ships;42.74318296;21.33417085;12.74371859;8.665293512;4.092015041;-1.126301717;6.599198819;-1.542721519;8.07855318;-0.941480524;4.863958256;-4.385606102;3.823913449;-0.107797341;3.495671465;4.87707962;27.72648263;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1569;Paccar Inc;2013;Machinery, Tools, Heavy Vehicles, Trains & Ships;39.8150567;20.0920398;13.96641791;5.756598985;-5.357444651;16.3069012;2.430133657;-3.876201923;-0.613117333;-0.836489899;-0.891293968;1.225222653;-9.449132304;14.84835165;5.309936809;2.998144595;22.09501049;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1569;Paccar Inc;2014;Machinery, Tools, Heavy Vehicles, Trains & Ships;45.48228007;21.62990196;18.49877451;5.353603604;-11.61593883;1.322985895;-1.420765027;2.994483846;-2.417089741;0.393329138;1.614167058;-8.705319517;-12.24558452;0.920069005;-0.849734379;-6.028247481;-36.03764456;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1569;Paccar Inc;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;53.97504721;28.23760331;17.73966942;7.997774481;3.523206751;5.469008779;6.194174757;7.953087777;-4.961408717;-6.758943016;13.68806632;1.897261412;-2.842975207;-6.566859476;12.65095373;3.742500055;33.98807316;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1569;Paccar Inc;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;59.82851253;28.90398551;18.91032609;12.01420093;5.336463224;-0.808854083;0.583744948;-1.345357776;-5.277471419;5.427841635;3.649303452;-2.725648187;9.473365617;-0.843240254;0.189698401;2.781620942;16.4414665;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1570;Pacific Biosciences of California Inc;2016;Healthcare Equipment & Supplies;45.21867052;13.10294118;13.30330882;18.81242052;26.84210526;2.85132383;2.376237625;-23.79110251;-16.24365482;2.890173412;-8.426966292;51.8404908;9.14760915;-19.42857143;-24.22802851;-17.24137931;-13.41176279;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1571;Pacific Premier Bancorp Inc;2016;Banking Services;47.22859299;11.97395833;14.94878472;20.30584994;11.31541726;0.755667507;-3.625000001;-5.555555557;-6.976744186;8.052708641;-2.7100271;-1.392757662;6.63841808;7.019867549;-0.876095117;1.010101008;13.65600042;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1572;Pacira Pharmaceuticals Inc;2015;Pharmaceuticals;47.40949386;11.76136364;11.81534091;23.83278932;-22.62013283;-12.47054864;1.865025954;6.390090442;-14.04546295;-25.96575944;7.471093981;9.324137931;-16.69912366;-7.071887785;-3.921568629;1.412872841;-76.33126278;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1572;Pacira Pharmaceuticals Inc;2016;Pharmaceuticals;49.66200516;13.34638554;12.38704819;23.92857143;19.04024768;17.31543624;4.347826087;5.888767723;-8.547888774;5.066079295;-17.19077568;-3.544303795;2.316076294;-14.64713715;39.36651583;-1.190476191;48.22036756;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1573;Packaging Corp of America;2008;Containers & Packaging;43.35253186;10.9047619;14.66666667;17.78110329;5.497771173;-31.18908382;24.69422553;23.31002331;1.575299307;1.391966667;21.41975309;3.507880021;0.514487725;-10.39215686;8.97155361;16.30868301;65.61040275;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
1573;Packaging Corp of America;2009;Containers & Packaging;39.33932292;10.72916667;16.34375;12.26640625;-4.215558454;8.725445413;4.042179475;0.446791226;-10.47310958;0.124603122;8.991825614;-7.125;4.55426535;5.438066465;4.993860006;1.308827625;16.81219626;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
1573;Packaging Corp of America;2010;Containers & Packaging;41.29845602;14.54347826;16.54347826;10.21149949;9.326625385;2.748037116;1.079805184;-0.9375;1.99789695;-1.584686592;-4.715969988;-4.949381328;-6.265826844;11.93133047;-2.070783132;-2.159412638;4.400134588;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
1573;Packaging Corp of America;2011;Containers & Packaging;32.87038462;6.692307692;13.49038462;12.68769231;11.48969889;4.809052336;0.656907032;-1.351808046;-8.084960603;6.905469433;9.029745044;3.994803509;15.2702497;-2.837465565;3.229461753;6.294880885;49.40603436;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1573;Packaging Corp of America;2012;Containers & Packaging;56.24912994;19.37931034;15.06034483;21.80947477;-0.103977123;5.879371517;8.185001783;5.995096948;3.027754414;-0.387923407;9.865196081;-1.39431121;8.422557622;9.09090909;-0.841696341;3.965580082;51.70355946;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1573;Packaging Corp of America;2013;Containers & Packaging;45.94297527;16.19354839;14.58064516;15.16878173;2.085967131;15.68005079;-2.921511119;-3.378770302;3.797088399;3.954825429;-7.455588193;2.766021766;-5.591611815;12.94265121;4.5166737;5.614584207;32.0103812;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1573;Packaging Corp of America;2014;Containers & Packaging;40.2422864;9.970588235;13.70588235;16.56581582;-2.818705958;8.186447316;-4.9668507;-12.2511097;-0.014452956;-8.940462206;13.28212514;-5.198474361;-10.09939384;13.77992021;-0.672023373;-6.466842299;-16.17982272;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1573;Packaging Corp of America;2015;Containers & Packaging;39.81982664;15.57894737;11.89473684;12.34614243;-19.3814433;-4.58390714;25.77200534;9.152086136;5.163378547;-1.232868378;11.5942029;5.275137233;3.131091646;1.525966038;3.987240831;0.799543126;41.20243298;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1573;Packaging Corp of America;2016;Containers & Packaging;52.55612371;16.26388889;13.50694444;22.78529038;8.677198772;-1.228895061;-0.197704786;8.418395349;3.421745291;9.512839379;-1.714696114;2.676287906;3.746541961;1.386466691;2.621787663;2.177414155;39.49738121;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1574;PacWest Bancorp;2015;Banking Services;28.03462596;10.11415525;11.33219178;6.588278932;-14.82598608;-10.84813004;15.44437539;7.675733908;5.615611888;-4.74137931;3.946706887;6.013304323;-0.069864926;1.118620369;19.81688344;6.224390246;35.3702661;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1574;PacWest Bancorp;2016;Banking Services;44.07650002;12.74479167;17;14.33170835;1.763409258;-0.692068579;-3.33938294;-8.418320044;-4.502586241;-0.042808221;2.826552465;-4.911377001;11.10866696;-4.335775091;-0.170542029;5.749055812;-4.965175652;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1576;Pandora Media Inc;2012;Media & Publishing;29.78084081;9;6.589285714;14.1915551;25.49019608;5.263157893;16.06557377;-1.624293785;22.18234027;5.504587156;-0.326086956;0.436205017;36.42779587;-8.53417E-10;10.98085189;-6.33802817;114.062299;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1576;Pandora Media Inc;2013;Media & Publishing;25.59699553;9.346153846;6.64957265;9.601269036;35.60150376;10.25338833;-18.9738108;-20.74450084;4.739538856;20.26090501;-14.84745763;7.643312102;-10.65088757;-20.19867549;4.909284954;-9.308240082;-11.3156394;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1576;Pandora Media Inc;2014;Media & Publishing;37.28677427;10.04166667;9.220833333;18.02427427;-6.8984857;-11.69451074;9.527027029;8.846857843;4.652466366;-16.76486342;12.74131274;2.397260274;17.90055248;-46.06373009;19.89574283;-2.826086958;-8.286457328;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1576;Pandora Media Inc;2015;Media & Publishing;37.00225201;9.332142857;8.376785714;19.29332344;-27.51677852;5.144032922;-12.42661448;4.52631579;18.73111782;9.019264449;9.236947791;2.94117647;0.420462512;-2.09E+01;1.307759374;12.22030981;2.668892754;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1576;Pandora Media Inc;2016;Media & Publishing;29.41769911;10.19708029;7.322992701;11.89762611;-0.306748465;-5.998481393;-4.604200324;-7.423208192;-17.97235023;-0.446428573;0.33632287;-5.586592176;-4.702970296;-5.064935065;-30.84370678;-3.599999999;-86.21329862;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1578;Papa John's International Inc;2015;Hotels & Entertainment Services;46.77216086;11.95061728;14.25462963;20.56691395;-14.53373904;22.24532013;-6.809974204;1.982339158;12.25419569;7.238605897;8.749999999;1.457126273;5.527301927;-4.311984781;19.95421412;-3.146220008;50.60718516;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1578;Papa John's International Inc;2016;Hotels & Entertainment Services;51.03657412;13.56185567;15.97938144;21.49533701;-0.420659032;-6.15338161;1.419158642;-0.715810622;2.160427111;-9.928454876;-0.599219619;5.155610671;-2.690105203;-6.870124536;-12.46396712;-4.019842627;-35.12636882;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1579;Par Pacific Holdings Inc;2016;Oil & Gas;28.91971943;8.637130802;13.44303797;6.839550657;-0.068775793;0.828729282;12.94520548;0.676506766;5.131337814;7.253269919;-0.720620845;-0.558347291;17.18309859;0.913461537;-0.19230769;-7.129094412;36.26246336;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1580;Paramount Group Inc;2015;Residential & Commercial REITs;51.31411876;18.67647059;15.59358289;17.04406528;-9.392265193;-7.804878051;6.124493699;5.897273304;-1.916167664;-1.786873044;10.60225847;2.098695406;-7.197031569;-5.125076267;2.277163304;2.336991095;-3.885416511;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1580;Paramount Group Inc;2016;Residential & Commercial REITs;53.63322308;19.09534884;13.81744186;20.72043239;4.377736085;2.831858407;-6.451345972;1.485148514;-5.975609759;4.576681838;2.312499998;-3.604153939;2.649728231;-0.5;2.341772152;-1.390723405;2.65359215;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1581;Paratek Pharmaceuticals Inc;2016;Biotechnology & Medical Research;45.07888974;10.56325301;19.35391566;15.16172107;-1.948051947;3.103448272;28.7625418;14.09574468;-6.526806527;19.60297767;-19.29460581;44.98714653;-5.639097743;-14.74103586;-12.93302541;-5.039787798;44.42944787;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
